,rating,review,app,source,sentiment
222,5,great app i've used many times for effective results. i've gotten a bunch of potholes fixed and out street lights replaced. much simpler than hunting through multiple agencies to figure out where to report sone issue.,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.6653566956520081}, {'label': 'neutral', 'score': 0.16560296714305878}]"
223,1,disgusting. whoever developed this needs to take a professional ethics class.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9801298379898071}, {'label': 'anger', 'score': 0.008335914462804794}]"
224,1,"i hope they're not just taking away tents from the homeless.i hope they are getting them the help they actually need or deserve. a lot of homeless are either mentally ill, down on their luck, or didn't get a decent deck of cards in life. if they have a problem with sanitation and safety then offer homeless people to help clean up the city and pay them for it or offer housing for it.",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.5735449194908142}, {'label': 'sadness', 'score': 0.1868339478969574}]"
225,1,niflhel awaits!,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5962478518486023}, {'label': 'joy', 'score': 0.2675985097885132}]"
226,4,to everyone coming to this page angry about signs that suggested using this app to report homeless tents: there is no option in this app for that problem. some nimby jerk posted those signs but that's not what this app is for.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.9437114000320435}, {'label': 'neutral', 'score': 0.024451864883303642}]"
227,5,clearly around 7/21 seattle's social justice warriors discovered the app and don't like it when people report the truth. these are the people that are the cause of many of the city's problem. lock up the drug addicts. this is not venezuela. we have laws and they should be enforced.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.8307581543922424}, {'label': 'sadness', 'score': 0.0897098109126091}]"
228,1,"""out of sight, out of mind"" should never be applied to people. disgusting.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9899189472198486}, {'label': 'anger', 'score': 0.003517105942592025}]"
229,1,the poster for this app basically calls homeless people living in tents inhumane. this is a sickening app. i would rate this 0 stars.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9713286757469177}, {'label': 'fear', 'score': 0.010733882896602154}]"
230,1,"if homeless people can be allowed to sleep, that would be appreciated",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5777469873428345}, {'label': 'joy', 'score': 0.3227946162223816}]"
231,1,"gosh would be a shame if people reported non existent tents in your dipshit police state app, wouldn't it?",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.7771202325820923}, {'label': 'surprise', 'score': 0.12357780337333679}]"
232,1,why deal with a problem when we can move it somewhere else? thanks for making this app to show us our seattle officials care more about taking away human rights instead of giving them.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.48671990633010864}, {'label': 'anger', 'score': 0.2676713466644287}]"
233,1,use it to report things in other states...where there are no tents.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7931548357009888}, {'label': 'surprise', 'score': 0.0928950235247612}]"
234,5,great app for triggering leftists and their faux outrage!,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.9642339944839478}, {'label': 'neutral', 'score': 0.016386566683650017}]"
235,5,"this app is fantastic. prior to installing it, when i saw homeless people, i really had no recourse and they'd just continue being homeless. with this app, i can report inhumane living conditions and the city presumably sends in a team of expert humanitarians to assist the homeless by removing their belongings and issuing them a fine to help elevate them out of poverty!",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.6324333548545837}, {'label': 'disgust', 'score': 0.27724897861480713}]"
236,1,"terrible app! instead of wasting money on an expensive app to snitch on homeless people just trying to survive, they could have spent it on housing for them. but i doubt helping our most vulnerable people was ever the intention with this app.",FindItFixIt,Google,"[{'label': 'fear', 'score': 0.8493291139602661}, {'label': 'surprise', 'score': 0.06303957104682922}]"
237,1,"that this app is used, in conjunction with posters around the city, to harras and displace the most vulnerable people who are forced to live in tents is absolutely apalling. instead of providing the resources to deal with homelessness, it punishes those who are most at risk and puts them in further danger. absolutely disgusting. you should be ashamed of yourselves. tents are not what needs fixing so that wealthy don't need to see the poverry they've allowed to happen. poverty is.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9834657907485962}, {'label': 'fear', 'score': 0.006352402735501528}]"
238,5,"hey y'all: the city of seattle doesn't actually endorse reporting tents. the signs that many of us are reacting to here were posted by regular citizens. you can only report tents under ""general inquiry"" because it's not a category!! i'm revising my review because i found out this info after i did some homework. this app is actually pretty useful. please consider revising your review as well if you were blindsided like i was!",FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.5158817172050476}, {'label': 'anger', 'score': 0.17619730532169342}]"
239,1,"this app is petty and disgusting. how about implement something to help these people, not report and complain.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9736632108688354}, {'label': 'anger', 'score': 0.020192930474877357}]"
240,1,"found out about this city's inhumane campaign to kill off all the homeless/poverty stricken men, women, and children by destroying the very habitats that keep them alive. shame on whoever thought this up and posted flyers across the city urging people to report tents. shame on whoever approved that aswell. i thought seattle was a progressive city but seems that i was terribly mistaken. here's to condemning this app, and this city's government officials, and to anyone who reports a real tent.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.6454513669013977}, {'label': 'sadness', 'score': 0.23011602461338043}]"
241,1,"proof even bourgeois ""progressive"" cities hate poor people",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.572187602519989}, {'label': 'disgust', 'score': 0.3652037978172302}]"
242,1,"yeah, the problem is not so much with the app as with the anti-homeless policy that it is meant to endorse! i don't know where the city of seattle left its compassion, but encouraging the active criminalization of poverty is a very fascist move.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.6718409657478333}, {'label': 'anger', 'score': 0.2940513491630554}]"
243,1,what an idiotic way to approach human lives. sanctuary city my butt.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.7508675456047058}, {'label': 'anger', 'score': 0.06892967969179153}]"
244,5,god bless!!!,FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.8669769763946533}, {'label': 'joy', 'score': 0.06647193431854248}]"
245,1,app for bootlickers and statist subhumans.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8882496953010559}, {'label': 'surprise', 'score': 0.034870781004428864}]"
246,1,i only downloaded this to help overload the server. i live in minnesota. forcing homeless people out of their tents is the worst thing i've ever heard of being done with an app.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.6501224637031555}, {'label': 'anger', 'score': 0.2836874723434448}]"
247,1,app is being abused by groups trying to harrass homeless people in seattle.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.7762822508811951}, {'label': 'anger', 'score': 0.09829426556825638}]"
248,1,disgusting.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9825787544250488}, {'label': 'anger', 'score': 0.004683786537498236}]"
249,1,find better measures to deal with the homeless crisis instead of harrassing homeless people. this app is orwellian and anyone who participates in it is an idiot.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.6955204606056213}, {'label': 'disgust', 'score': 0.1652289628982544}]"
250,1,"a big f you to the city of seattle. i will be making multiple accounts with bots and sending you 10000000s of fake sightings of tents. instead of trying to punish them, maybe help them you liberal scum.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.8892475366592407}, {'label': 'sadness', 'score': 0.035706792026758194}]"
251,1,don't use this app unless you are evil and enjoy making people suffer :),FindItFixIt,Google,"[{'label': 'anger', 'score': 0.7267982363700867}, {'label': 'disgust', 'score': 0.20859426259994507}]"
252,1,hateful,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.5146567225456238}, {'label': 'disgust', 'score': 0.3726639449596405}]"
253,1,app doesn't work properly,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.8401840925216675}, {'label': 'neutral', 'score': 0.09266012161970139}]"
254,1,"doesn't work, homeless people still exist.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.472411185503006}, {'label': 'sadness', 'score': 0.2822803854942322}]"
255,1,bootlickers would love this app,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.6027172207832336}, {'label': 'neutral', 'score': 0.3047024607658386}]"
256,1,this app is cruel and hateful towards unhoused humans.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.6498998999595642}, {'label': 'disgust', 'score': 0.32746514678001404}]"
257,1,"if you hate poor people and want them to die from exposure, this is the app for you",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.86403489112854}, {'label': 'disgust', 'score': 0.05456000939011574}]"
258,1,"this app allows you to treat other people like an inconvenient pothole or unsightly graffiti. it's a vile, dehumanizing and cowardly way to deal with your discomfort with the visible proof of the homelessness, addiction and lack of mental health care in seattle. the city should be ashamed.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9185654520988464}, {'label': 'anger', 'score': 0.0558757409453392}]"
259,1,brutal concept. shame on the developers and clients.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9415010809898376}, {'label': 'anger', 'score': 0.030033420771360397}]"
260,1,"you should be ashamed of yourselves, you g*damn clowns. stop harassing homeless people. they are just trying to live. 🤡🖕🏽",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.3488388955593109}, {'label': 'disgust', 'score': 0.25501638650894165}]"
261,1,"this app is being used to terrorize an already marginalized group that nobody is willing to help: up to and including the local government of seattle. it's shameful and disgusting behavior, undoubtedly started by a privileged white person who is just so offended by the struggles of the poor.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9840354323387146}, {'label': 'anger', 'score': 0.00899975374341011}]"
262,1,"crashes almost every time i've tried to open it, and the one time i didnt crash, it wouldn't let me submit my complaint! do better, seattle.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.5131341814994812}, {'label': 'sadness', 'score': 0.18889962136745453}]"
263,1,screw you devs. i hope when you're down and out someone comes along and makes your situation exponentially worse,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.8354598879814148}, {'label': 'disgust', 'score': 0.128501757979393}]"
264,1,it's terrible of y'all to make an app for snitching on homeless people,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.5764793157577515}, {'label': 'fear', 'score': 0.3725811839103699}]"
265,1,"nimby app is being used to harass vulnerable populations in seattle. city of seattle, do not waste resources attacking the homeless rather than helping!",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.8013006448745728}, {'label': 'fear', 'score': 0.17406244575977325}]"
266,1,this was being used to force homeless people out of the scraps of home they managed to make and it's desgusting.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9754883646965027}, {'label': 'anger', 'score': 0.015466700308024883}]"
267,1,snitches get stitches,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5929128527641296}, {'label': 'sadness', 'score': 0.28731346130371094}]"
268,1,because we don't care about people at all in seattle apparently. just get those unsightly homeless people away.,FindItFixIt,Google,"[{'label': 'fear', 'score': 0.9359988570213318}, {'label': 'sadness', 'score': 0.029265044257044792}]"
269,1,they should be ashamed that they made this.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.5712164044380188}, {'label': 'sadness', 'score': 0.1988159418106079}]"
270,1,shame,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.38329237699508667}, {'label': 'disgust', 'score': 0.245919868350029}]"
271,1,literally an app for snitching on homeless people.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9464371204376221}, {'label': 'anger', 'score': 0.027620425447821617}]"
272,1,"report tents everywhere!!!! in mcds, in the sty, in in the bay when u r on the ferry :) .... i just installed to do such :) make their app utterly fkn useless and the developer can fkn blow me",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.5292577743530273}, {'label': 'surprise', 'score': 0.19919909536838531}]"
273,1,let homeless people live their lives,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7197731733322144}, {'label': 'sadness', 'score': 0.1579405665397644}]"
274,1,garbage app for garbage people. snitching on the homeless? really?,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9477971196174622}, {'label': 'anger', 'score': 0.02388971857726574}]"
275,1,targeting homeless people bad,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.47761961817741394}, {'label': 'anger', 'score': 0.41659677028656006}]"
276,1,"see a tent? don't report it. fix the reason people live in tents, you garbage human beings.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.829998791217804}, {'label': 'disgust', 'score': 0.14197516441345215}]"
277,1,"disgusting, regressive, inhumane app.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9832271337509155}, {'label': 'fear', 'score': 0.006743001285940409}]"
278,1,i downloaded the app to help fight against the report a tent movement. we need to be helping them find homes not making it harder for them to live. however i didnt see a report tent button so maybe they have already taken the option down? if anybody has any info on this id be very grateful. thanks,FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.41099658608436584}, {'label': 'neutral', 'score': 0.24613121151924133}]"
279,1,using the smartphone priveleged public to eject homeless people from their last ditch effort for shelter is disgusting.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9897509217262268}, {'label': 'anger', 'score': 0.003943342715501785}]"
280,1,"finally! an ignorant group of slaves have succeeded in developing an app so that ignorant self centered privileged slaves can report less fortunate people to the seattle corporation whom exploits both groups. way to go man kind, and all you blind idiots who still say we live in a free country. screw you seattle, and screw you slaves who have nothing better to do than rat each other out because you have the urge to not mind your own damn business.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.9210373163223267}, {'label': 'disgust', 'score': 0.03229466825723648}]"
281,1,the developers of this app are just as complicit in the criminalization of homelessness and should be ashsmed of themselves,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.7319231629371643}, {'label': 'disgust', 'score': 0.16009555757045746}]"
282,1,download and make fake reports to waste the time of horrible people. also go through the reviews and report all positive ones. they'll shut it down eventually. you people will burn in hell for this i swear to god,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.543610692024231}, {'label': 'fear', 'score': 0.24369041621685028}]"
283,1,the only way to fix homelessness is to stop letting the investor class artificially inflate housing costs.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8098692893981934}, {'label': 'sadness', 'score': 0.06772691011428833}]"
284,1,there are more homes with nobody living in them in america than there are homeless people. just some food for thought.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8883686065673828}, {'label': 'surprise', 'score': 0.0505077987909317}]"
285,1,targeting the vulnerable. disgusting.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9897660613059998}, {'label': 'anger', 'score': 0.003033842658624053}]"
286,1,solve the source of the problem instead of screwing over the people who are affected,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5875134468078613}, {'label': 'anger', 'score': 0.216990128159523}]"
287,1,"i was homeless twice before the age of 10 - both times living in tents as my only shelter. tent living saved my life when i was unable to be in a permanent dwelling. had my family and i lost our tents and camping gear, we would have surely succumbed to the elements months before we were finally able to get back on our feet and get into an apartment after being displaced by a house fire and then becoming victim to a slum lord. homelssness can happen to anyone at any time, for various reasons.",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.9324944019317627}, {'label': 'joy', 'score': 0.026603126898407936}]"
288,1,pathetic. creating an app and using it to attack folks who are already struggling.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.3973144590854645}, {'label': 'disgust', 'score': 0.35549619793891907}]"
289,1,"use our money to build public housing, not fascist apps",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.47877126932144165}, {'label': 'neutral', 'score': 0.35287216305732727}]"
290,1,nah,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.36782827973365784}, {'label': 'neutral', 'score': 0.23893867433071136}]"
291,1,the fact this app is being used for the prosecution of homeless people is disgusting. s/o from saint louis,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9914975762367249}, {'label': 'anger', 'score': 0.0026946081779897213}]"
292,1,what you are doing is horrible. hope everyone responsible for this app has to be homeless.,FindItFixIt,Google,"[{'label': 'fear', 'score': 0.6863085627555847}, {'label': 'disgust', 'score': 0.17194026708602905}]"
293,1,why make an app to target the homeless when you could not,FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.5247079133987427}, {'label': 'anger', 'score': 0.34562885761260986}]"
294,1,unethical,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.7374576330184937}, {'label': 'anger', 'score': 0.1910688728094101}]"
295,1,"in theory, this would be nice, sort of like a networked neighbourhood watch. in practise, it seems to be nothing more than a glorified rat tool, because why would we actually put time, effort, and tax money into actually addressing and fixing problems when our taxes can go straight into the pockets of politicians and instead push out an app that punishes people for being homeless. being homeless is a symptom of a greater injustice. stop punishing them for it.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.7191848754882812}, {'label': 'disgust', 'score': 0.13139604032039642}]"
296,1,"pro tip: download the app and report several locations you know don’t have any camps. as far as easy direct action goes this could actually shut the app down with enough people behind it, at the very least render it practically unusable.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.4762318730354309}, {'label': 'sadness', 'score': 0.17413373291492462}]"
297,1,this app is being used to target and attack homeless people. this is unacceptable. this is hateful. we can do better.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.9272357225418091}, {'label': 'disgust', 'score': 0.058500032871961594}]"
298,1,"what a disgusting app. whoever developed this- whoever supports this- is a monster. if houseless individuals make you uncomfortable, then maybe you should try to solve the housing crisis instead of preying upon its survivors. i only downloaded this app to underscore its cruelty. after i finish writing this, i'm going to uninstall this repulsive app.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.984017550945282}, {'label': 'anger', 'score': 0.008333132602274418}]"
299,1,no option to report how racist and terrible seattle is,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.4610736072063446}, {'label': 'disgust', 'score': 0.26307013630867004}]"
300,1,terrible design,FindItFixIt,Google,"[{'label': 'fear', 'score': 0.9394110441207886}, {'label': 'disgust', 'score': 0.03667426481842995}]"
301,1,"honestly, this app is disgusting. i'm glad people are overloading its servers",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9841150045394897}, {'label': 'joy', 'score': 0.00518622575327754}]"
302,1,anti-homelessness in the worst possible way. spam them to hell with false reports.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.5536874532699585}, {'label': 'anger', 'score': 0.41274845600128174}]"
303,1,imagine hating poor people so much that you made an app so you can have strangers snitch on them and essentially try and get them killed.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.8903579711914062}, {'label': 'disgust', 'score': 0.05321914330124855}]"
304,1,"you people are sick. all of you. congratulations on #8 trending and #1 ruining people's already ruined lives. actually fix the homeless situation and grow up as a city, don't alienate the alienated even more. act like adults, not rich spoiled brats.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.5714166760444641}, {'label': 'sadness', 'score': 0.3521532416343689}]"
305,1,reported as hateful app,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.8860066533088684}, {'label': 'disgust', 'score': 0.0881592407822609}]"
306,1,"this app is disgusting. we're living in police state, and being poor and surviving is now a war. no way",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9900722503662109}, {'label': 'anger', 'score': 0.004139827564358711}]"
307,1,this is disgusting. an app for reporting clogged storm drains or dangerous dumping? sure. an app for reporting homeless people and abandoned cars? evil.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9903168678283691}, {'label': 'fear', 'score': 0.0029895296320319176}]"
308,1,"screw you, and your war on poor people. why don't you just make housing more accessible? oh, because that would mean you'd have poor people in your community... and this is probably also racist in intentions. but it's ok, we've found a way to undermine the app. cheers",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.8742239475250244}, {'label': 'disgust', 'score': 0.06114283949136734}]"
309,1,not working properly,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.8353754281997681}, {'label': 'neutral', 'score': 0.09267167001962662}]"
310,1,"saves me a lot of time, i used to go out and beat the homeless with a hammer but this app is much more effective at murdering them lol",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.5966228246688843}, {'label': 'sadness', 'score': 0.12732377648353577}]"
311,1,not only should snitches get stitches but the despicable city of seattle has advertised this app to attack poor people. what?!?!,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.5970382690429688}, {'label': 'anger', 'score': 0.36971402168273926}]"
312,1,it's disgusting you are targeting houseless people ...shame on seattle city officials,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9790523648262024}, {'label': 'anger', 'score': 0.012425999157130718}]"
313,1,"the fact that you can report a homeless encampment is despicable. this is not how to fix homelessness, and reporting these people to the city only makes their lives harder. if you think you're helping, you're not.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.8573358654975891}, {'label': 'anger', 'score': 0.12416335940361023}]"
314,1,"made by yuppies for yuppies... 1 out of 5, able to use it to attack homeless around seattle.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7532409429550171}, {'label': 'surprise', 'score': 0.16031239926815033}]"
315,1,"such a great fascist idea! i can report homeless people from the comfort of my own home, secure in the idea that the city will give those dehumanized vagrants whatfor. the citizens of seattle don't pay taxes for nothing, so why not rough up the less fortunate and kick around some people while they're already down! i would give the app five stars but they don't offer live streaming of the fascist fun spree that ensues after my report. gosh, what a drag!",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.5067012310028076}, {'label': 'surprise', 'score': 0.2814130187034607}]"
316,1,disgusting. this is the end of this mayor.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9654003381729126}, {'label': 'sadness', 'score': 0.012462256476283073}]"
317,1,designed to attack people who are already suffering or have no income.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.48230352997779846}, {'label': 'disgust', 'score': 0.44998106360435486}]"
318,1,hooray for classism,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.9213473796844482}, {'label': 'neutral', 'score': 0.045603130012750626}]"
319,1,this app is disgusting and should only be used to waste the city of seattle's time.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.989503026008606}, {'label': 'anger', 'score': 0.004442333243787289}]"
320,1,homeless people are not the issue. the issue is overpriced housing and useless politicians.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.4865948557853699}, {'label': 'disgust', 'score': 0.35978972911834717}]"
321,1,disgusting. an app that is activly harming the homeless population,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9475806951522827}, {'label': 'sadness', 'score': 0.026988036930561066}]"
322,1,"want to take care of homelessness? be compassionate and help them (yes even if theyre drug addicts, yall are trash thinking they dint deserve to get better) dont get them arrested youre just giving profit from slave work to the state and dividing our community.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.7588936686515808}, {'label': 'neutral', 'score': 0.0932897999882698}]"
323,1,classist (classless) nimby's trying to eradicate undesirables. this borders on the edge of eugenisism. deplorable.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.7205978035926819}, {'label': 'fear', 'score': 0.13926264643669128}]"
324,1,how about leave homeless people alone,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.362586110830307}, {'label': 'sadness', 'score': 0.2806665897369385}]"
325,1,what an evil app. this does nothing to help the situation that many homeless people find themselves in and only serves to further demonise people who are already in a bad situation,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.5669770240783691}, {'label': 'anger', 'score': 0.3552565574645996}]"
326,1,doesn't work.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.8292527198791504}, {'label': 'neutral', 'score': 0.05522554740309715}]"
327,1,this app shouldn't exist. shame on anyone who participates in this harassment campaign against the homeless.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.4148283302783966}, {'label': 'anger', 'score': 0.3400469422340393}]"
328,1,"leave homeless people alone, seattle. its your economy why theyre living in a tent to begin with, and your terrible businesses denying them bathrooms to use and your parks and rec not providing enough proper public restrooms. trying finding and fixing your sense of humanity.",FindItFixIt,Google,"[{'label': 'fear', 'score': 0.568967342376709}, {'label': 'anger', 'score': 0.2364618182182312}]"
329,1,this app is used to harrass and destory communities. especaially when the poor are involved.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.876282811164856}, {'label': 'disgust', 'score': 0.10070354491472244}]"
330,1,"unkind, unjust, unhelpful: educational opportunity: begin with adam ruins housing - homeless portion and proceed with the vast amount of data that supports how homelessness is more economically solved by providing actual homes instead of harrassing them at their temporary means of living such as tents. the signs posted by the local government requesting people report tents of the homeless reeks of elitism, fascisim, and cruelty. seek education & kindness.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.9339020252227783}, {'label': 'disgust', 'score': 0.030303293839097023}]"
331,1,absolute garbage. using a city works app to attack homeless is disgusting.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9903632998466492}, {'label': 'anger', 'score': 0.004578541498631239}]"
332,1,"that graffiti is pretty, why would you report it! also, leave the homeless alone, ya'll suck.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.7256259322166443}, {'label': 'anger', 'score': 0.2252723127603531}]"
333,1,stop dehumanizing the homeless.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.5256852507591248}, {'label': 'anger', 'score': 0.3421064615249634}]"
334,1,"nimby snitch app. if you report a homeless person's patch of ground to sleep on, i hope you get to experience homelessness yourself, and soon.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.6322400569915771}, {'label': 'sadness', 'score': 0.16124877333641052}]"
335,5,the perfect app if you hate homeless people and love our mayor!,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.8501388430595398}, {'label': 'disgust', 'score': 0.07639087736606598}]"
336,1,why are seattle council wanting to harass rather than help homeless people? try establishing affordable housing for people rather than harassing folk.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.550593376159668}, {'label': 'fear', 'score': 0.3444019854068756}]"
337,1,horrible app designed by horrible people. you should be ashamed of yourself and take deep look in the mirror to see what the hell is wrong with you. how about finding ways to help homeless people instead of putting all your resources into removing them. they are people too.,FindItFixIt,Google,"[{'label': 'fear', 'score': 0.9732170104980469}, {'label': 'sadness', 'score': 0.006891243625432253}]"
338,1,"fix your homeless problem seattle, this isnt it",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.680789589881897}, {'label': 'anger', 'score': 0.13888679444789886}]"
339,1,did not fix things. buggy interface assumes i hate my unhoused neighbora.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.6948596239089966}, {'label': 'anger', 'score': 0.21901604533195496}]"
340,1,it turns everyone who uses it into a giant knob crazy,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.7097072601318359}, {'label': 'surprise', 'score': 0.10245254635810852}]"
341,1,does it feel good to bully the homeless?,FindItFixIt,Google,"[{'label': 'fear', 'score': 0.47707417607307434}, {'label': 'joy', 'score': 0.21849003434181213}]"
342,1,maybe all this time and energy used to bully homeless people could be redirected towards something more useful xx,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.6050686836242676}, {'label': 'fear', 'score': 0.20927834510803223}]"
343,1,"this is a great idea for reporting things like potholes and littering, but it's also being used to report homeless people just for being homeless. that's pretty cruel, if you ask me.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.7894825339317322}, {'label': 'anger', 'score': 0.161715567111969}]"
344,1,being able to report homeless people to have their tents taken away = 1 star,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.45526114106178284}, {'label': 'sadness', 'score': 0.22040611505508423}]"
345,1,horrible people who no doubt live in nice homes want you to report homeless people who are forced to live in tents so they can take their tents away. there are words for people who behave like this but they would be censored. sadly they are in charge and as usual the despicable people seem to keep getting themselves into positions of power.,FindItFixIt,Google,"[{'label': 'fear', 'score': 0.7288182377815247}, {'label': 'disgust', 'score': 0.1586723029613495}]"
346,1,"i'd like to hope that the developers of the app were not intending it as a tool to attack an already vulnerable population, but that's exactly what it's become. please remove the ""other"" section at least. there's good reason ""reporters"" are ashamed to be known as the heartless jerks who criminalize and victimize folks who are already struggling.",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.7422131299972534}, {'label': 'anger', 'score': 0.09618944674730301}]"
