,rating,review,app,source,sentiment
525,1,"poor app 1. i cannot use the app offline as no information is stored on the phone. so when i spot a problem while out of reception this cannot be noted and prepared for uploading. 2. limited items. where is the ""other"" category? i want to report a problem that does not fit into one of the categories. ""other"" should be compulsory. 3. why can i not unsubscribe from the mailing list in total? only specific items? this violates our local laws. 4. why only 500 characters in this field?",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.49049481749534607}, {'label': 'surprise', 'score': 0.18749675154685974}]"
526,1,"the app works fine, would be better if the city actually did anything. i reported sand in the road a half a dozen times now and they keep closing the ticket without doing anything about it. time to go back to good ol' sue the city when the road conditions cause a crash or damage to your vehicle.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.4033162593841553}, {'label': 'sadness', 'score': 0.3791517913341522}]"
527,5,efficient,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6462396383285522}, {'label': 'anger', 'score': 0.13751371204853058}]"
528,5,wow. it actually works,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.9809355735778809}, {'label': 'neutral', 'score': 0.007133426610380411}]"
529,2,the location finder needs work. i downloaded this specifically to report a missing concrete cover in front of a bus bench. somebody will break an ankle stepping into it. the location finder insisted i was in colton when i was on baseline in san bernardino. then the app stated the part of baseline i was at was not in their jurisdiction. am uninstalling the app. i did not realize 92410 is not part of the county. am sure you will figure out the hazard location when an ambulance gets the call.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5486937165260315}, {'label': 'neutral', 'score': 0.18705204129219055}]"
530,2,"o m g.. the number of emails they send is ridiculous. for every single thing people report in the city.. i reported one thing, and it got fixed, so the functionality is good. i apprec that it works. they just need to chill on the crazy amount of emails they send",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5720210075378418}, {'label': 'anger', 'score': 0.3009800314903259}]"
531,3,the request 'list' does not have a map option: clicking on a list item should focus the map.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8479178547859192}, {'label': 'surprise', 'score': 0.06824574619531631}]"
532,1,"what started off as a good idea has transitioned into an app where all the ""karen's"" of the world can have a safe space to complain about people less fortunate then them. thanks to this app, the lives of thousands of unhoused/homeless people are constantly being challenged and harassed for being homeless. it's understandable that we have a problem with our homeless epidemic, it's only going to get worse. instead of harassing homeless people, let's figure out a solution that works for everyone.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.348507285118103}, {'label': 'neutral', 'score': 0.3409445583820343}]"
533,2,it was a good app until my local officials decided to only accept certian types of requests and totally neutered the best functionalities. i thought this type of software was to help facilitate communication between residents and local government. seems like my local government dosen't want to do the work. but hey i can request a street sweep so that's something i guess.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.41203615069389343}, {'label': 'anger', 'score': 0.2538587749004364}]"
534,1,tried to register my email address and i received a message stating my address is in use. tried to reset password and never received a password reset email.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9055914878845215}, {'label': 'anger', 'score': 0.03552445024251938}]"
535,5,very user friendly,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6848264932632446}, {'label': 'neutral', 'score': 0.2739897668361664}]"
536,1,the app doesn't stay on page,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7583657503128052}, {'label': 'neutral', 'score': 0.15528538823127747}]"
537,5,totally awesome professional,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5685736536979675}, {'label': 'surprise', 'score': 0.3529309034347534}]"
538,5,"the few times i've used this app, i felt it was useful, but that's if i believe my fine city's employees have done their job as well as they are paid to do it",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9650474190711975}, {'label': 'neutral', 'score': 0.015492293052375317}]"
539,3,you can make reports maybe where you live or put it on comments about what's going on in our community. but it doesn't even work your way and i'm going to tell you why politicians government and guess what covering up whatever it is what it is and i'll be able to change it until the right people get into office just that simple.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9570690989494324}, {'label': 'anger', 'score': 0.016983183100819588}]"
540,4,like it,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9398694038391113}, {'label': 'surprise', 'score': 0.02652454748749733}]"
541,1,no sirve. app does not function correctly.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.804798424243927}, {'label': 'neutral', 'score': 0.13691352307796478}]"
542,5,amazing feedback. quick responses and updates.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6066158413887024}, {'label': 'surprise', 'score': 0.3001084625720978}]"
543,5,awesome,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.4807179570198059}, {'label': 'surprise', 'score': 0.36697620153427124}]"
544,3,"though this app is an improvement over my city's previous reporting systems, it's still far from perfect. seeclickfix staff need to work on their apps' ui, which could be made more aesthetically appealing, less clunky, and more intuitive. also helpful would be the ability to copy text within individual request pages, and to suggest that a request recently closed by an organization be reopened if within a certain timeframe (where users cannot already reopen a request themselves).",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8987719416618347}, {'label': 'joy', 'score': 0.058490339666604996}]"
545,5,quick responses and solutions.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8502951264381409}, {'label': 'surprise', 'score': 0.09211032837629318}]"
546,5,cool app,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6334553956985474}, {'label': 'joy', 'score': 0.22595849633216858}]"
547,5,works well,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8353598117828369}, {'label': 'joy', 'score': 0.09380771219730377}]"
548,3,the app won't load.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7756441235542297}, {'label': 'neutral', 'score': 0.15071013569831848}]"
549,1,doesn't work,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8244724273681641}, {'label': 'neutral', 'score': 0.10227344930171967}]"
550,1,"this app is a bane on communities. it promises quickly repaired potholes and traffic improvements but delivers none of that. all it produces is neighborhood animosity and cyber bullying while actual infrastructure problems are ignored. like nextdoor, only if you could swat your neighbors with code enforcement. this app should be banned.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.9572416543960571}, {'label': 'sadness', 'score': 0.02042367123067379}]"
551,5,very responsive and best way to get things taken care of. thank you,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6915701627731323}, {'label': 'joy', 'score': 0.1736927032470703}]"
552,2,can't sign in. entering email just cycles back to sign in page. uses external browser istead of in app sign in. lazy coders.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7355145812034607}, {'label': 'neutral', 'score': 0.15969157218933105}]"
553,4,"for those who are complaining that nothing gets done after reporting an issue: sorry to say but you picked a bad town to live in and they chose to ignore you. my city fixes stuff the same day, so yhe reports are definitely going through. and those who are complaining of network errors. buy a mew device. the app works fine its you who is the problem. i have android too. anyway great app love it definitely nice and easy to use.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5736241340637207}, {'label': 'joy', 'score': 0.14910495281219482}]"
554,1,didn't help a bit,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7160770297050476}, {'label': 'neutral', 'score': 0.226955845952034}]"
555,5,absolutely just amazing,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.9692459106445312}, {'label': 'joy', 'score': 0.01186045166105032}]"
556,5,super handy and efficient way to communicate with my city,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7084387540817261}, {'label': 'joy', 'score': 0.15423399209976196}]"
557,5,"could be a little more user friendly, but it does what it needs to effectively.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7466465830802917}, {'label': 'sadness', 'score': 0.1853165626525879}]"
558,5,love seeing.the photos and other posts.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9138743281364441}, {'label': 'neutral', 'score': 0.03596590459346771}]"
559,1,"this app is a great way for citizens to report on each other like they used to do in the soviet union, is doxxing people online ,and is also subverting ones right to face their accuser. this app is an authoritarians dream",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.37609556317329407}, {'label': 'anger', 'score': 0.2957334518432617}]"
560,5,excellent app,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8740156292915344}, {'label': 'neutral', 'score': 0.10410717129707336}]"
561,5,things get taken care of if you use this app. it's great.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8947704434394836}, {'label': 'neutral', 'score': 0.08622535318136215}]"
562,5,it's the app thats full of misteries,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.48125436902046204}, {'label': 'neutral', 'score': 0.3996129333972931}]"
563,5,which is the best app on my phone the response time is asap,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.45891281962394714}, {'label': 'neutral', 'score': 0.3105023205280304}]"
564,1,android version sucks. it will not upload photos,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8621684312820435}, {'label': 'disgust', 'score': 0.04481026530265808}]"
565,5,works great. if only the county/city did anything about many of the reports.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7926477193832397}, {'label': 'neutral', 'score': 0.12234827876091003}]"
566,1,the city of tucson states work has been complete which is false same problems still exist they do not care,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6624897718429565}, {'label': 'anger', 'score': 0.19377127289772034}]"
567,5,"i gave this 5 stars but i downloaded it a few years ago. i was getting ads popping up on my galaxy s9 non stop and driving me nuts, i downloaded this app and the very next time an ad popped up it asked me if i had opened the pre installed tv remote ap, which i hadn't, so i deleted the tv remote app and the pop ups were gone !!. have not had to use it since.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.4926794767379761}, {'label': 'surprise', 'score': 0.3895167410373688}]"
568,5,so much easier than calling,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6627199053764343}, {'label': 'surprise', 'score': 0.22244195640087128}]"
569,1,it should be zero stars can not get back to put confirmation code in to use app worthless unstall right after i installed it,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7252784371376038}, {'label': 'neutral', 'score': 0.15230800211429596}]"
570,4,still new but great so far.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6344456076622009}, {'label': 'neutral', 'score': 0.25417497754096985}]"
571,2,app opens with a las vegas location. not local/regional area.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.579857349395752}, {'label': 'surprise', 'score': 0.34721213579177856}]"
572,5,its all good,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.951394259929657}, {'label': 'neutral', 'score': 0.026715116575360298}]"
573,5,simple to use,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7422786355018616}, {'label': 'joy', 'score': 0.09001071006059647}]"
574,5,messages get to the dpw,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9359543919563293}, {'label': 'surprise', 'score': 0.035689931362867355}]"
575,5,great way of communicating with the city!!!!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.35488250851631165}, {'label': 'neutral', 'score': 0.2706829607486725}]"
576,5,very good,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9012634754180908}, {'label': 'neutral', 'score': 0.05341026186943054}]"
577,4,"great, except it takes a long time for some of work orders to get completed!",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5927553176879883}, {'label': 'surprise', 'score': 0.26393967866897583}]"
578,1,terrible app. samsung classified it as a game. not very intuitive.,SeeClickFix,Google,"[{'label': 'fear', 'score': 0.9505808353424072}, {'label': 'surprise', 'score': 0.02009866014122963}]"
579,3,tickets closed out without contacting the reporter. most items are completed but it's a flash bang job. ie holes are filled but not followed up on to ensure pothole stays filled. i realize this is a service for our convenience & the county doesn't really have the funds/manpower to do this. they have done some great work with fixing monsoon slide areas. once items are closed - there is no going back to the history even copy the ticket to re-open it.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5055672526359558}, {'label': 'surprise', 'score': 0.2968316376209259}]"
580,5,great fixing app,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6176247000694275}, {'label': 'joy', 'score': 0.29166918992996216}]"
581,5,gets the job done,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7384702563285828}, {'label': 'joy', 'score': 0.16442668437957764}]"
582,3,cannot edit or add comments to an existing report.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6058884859085083}, {'label': 'sadness', 'score': 0.2894457280635834}]"
583,5,"quick response, fast service!",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5435953736305237}, {'label': 'joy', 'score': 0.22589026391506195}]"
584,5,work orders are compketed,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9469214677810669}, {'label': 'surprise', 'score': 0.025522803887724876}]"
585,5,"once site was found, requesting help was pretty easy. getting a response to my request has been frustrating & non existent to date. my trash was missed once, in the past few years & the error was quickly corrected, within 24 hrs, including a return phone call. please help by responding. thank you in advance. have a blessed day.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.391867071390152}, {'label': 'surprise', 'score': 0.25631892681121826}]"
586,5,"quick report, quick response. valuable app.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.41578128933906555}, {'label': 'neutral', 'score': 0.3654671311378479}]"
587,1,can't function here. i need to schedule a bulk trash pick up.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9277422428131104}, {'label': 'anger', 'score': 0.03325524181127548}]"
588,1,"about as useless as teats on a boar... won't accept a location without having to fight the (cr)app, 50+% of reports can only be filed through website not app, won't accept description or photos if it is an ""allowed"" report or simply fails to post report... typical government dis-service 🤬",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7590271830558777}, {'label': 'neutral', 'score': 0.08834848552942276}]"
589,5,"good day, very nice app but please do make this available on hauwei app gallery aswell. newer versions of hauwei cannot run this app without google play",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5811885595321655}, {'label': 'neutral', 'score': 0.21572034060955048}]"
590,1,"doesn't connect, takes too long to load photos, hard to find location without multiple taps, overall a difficult app to navigate. poor user interface/usability. needs work.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9135118722915649}, {'label': 'neutral', 'score': 0.0425313375890255}]"
591,1,garbage. doesn't work and i'm irritated my city switched over to it.,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.6724305748939514}, {'label': 'sadness', 'score': 0.23466451466083527}]"
592,5,good,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6325145363807678}, {'label': 'joy', 'score': 0.18647092580795288}]"
593,5,deluxe & wrap sandwich are worth the money.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6289808750152588}, {'label': 'neutral', 'score': 0.2541947066783905}]"
594,5,works great except when they close the complaint with no explanation,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6117203235626221}, {'label': 'joy', 'score': 0.15538069605827332}]"
595,5,ok,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8115992546081543}, {'label': 'surprise', 'score': 0.05355861410498619}]"
596,5,very user friendly,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6848264932632446}, {'label': 'neutral', 'score': 0.2739897668361664}]"
597,5,"great app indeed,very helpful regarding information in my neighborhood.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.935795783996582}, {'label': 'surprise', 'score': 0.03335565701127052}]"
598,4,i think this app is a great tool . it's easy and time efficient to use.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9942362904548645}, {'label': 'surprise', 'score': 0.0017694704001769423}]"
599,5,this app does an awesome job ..,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6172611713409424}, {'label': 'joy', 'score': 0.30115601420402527}]"
600,4,"easy to use. fast, results",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4980604350566864}, {'label': 'joy', 'score': 0.3860930800437927}]"
601,2,most of the time service goes unanswered,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5134760141372681}, {'label': 'sadness', 'score': 0.29144760966300964}]"
602,5,easy to enter and update repair requests.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7523870468139648}, {'label': 'surprise', 'score': 0.1249074712395668}]"
603,5,great app for busy bodies to snitch on neighbors with,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8185941576957703}, {'label': 'joy', 'score': 0.09422580152750015}]"
604,1,"this app seems like it doesn't function the way it should; it has said i had a precious draft request with photos, yet these photos are not visible. there is no prompt indicating your request has even been sent either.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.45502030849456787}, {'label': 'neutral', 'score': 0.24169403314590454}]"
605,4,always room for improvement,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.844541072845459}, {'label': 'surprise', 'score': 0.07520513236522675}]"
606,1,this app used to work fine and then all of a sudden nothing worked. i've uninstalled it and reinstalled it. it can't load place data it can't load anything. even the desktop website has outdated security registration so i can't use it in my browser. get it together seeclickfix.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.9471670985221863}, {'label': 'sadness', 'score': 0.019769225269556046}]"
607,1,this app does not report or follow up with correct results when reporting issues! (useless app),SeeClickFix,Google,"[{'label': 'anger', 'score': 0.6709720492362976}, {'label': 'disgust', 'score': 0.2961580753326416}]"
608,4,"washington, dc hasn't been a partnering municipality since 2019 so please update your description.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9141992330551147}, {'label': 'surprise', 'score': 0.03989144042134285}]"
609,4,this app highlights how much tht cities like to deflect actual issues. auditing should be used to help actually address these issues,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.811545729637146}, {'label': 'anger', 'score': 0.09410648047924042}]"
610,4,"expect rude emails from the city of champaign, il. you tell them a streetlight needs replaced, they send an email saying it's fixed when it's not. put in another fix and you will receive a nasty email. the app works great, just not the city you put in in with.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.9508769512176514}, {'label': 'disgust', 'score': 0.016406405717134476}]"
611,5,it's really good to go and see on the real.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9877146482467651}, {'label': 'surprise', 'score': 0.00540010305121541}]"
612,3,"good tool for reporting problems butif your city workers aren't interested in following up, it makes little difference. also it's suffering from spammers creating accounts and submitting false email messages.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9124269485473633}, {'label': 'neutral', 'score': 0.047004908323287964}]"
613,5,"have used this app many times to report issues i have observed in our city. in most cases, the city has addressed my issues within 24 hours. great app.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6451246738433838}, {'label': 'joy', 'score': 0.1454264223575592}]"
614,4,well put together,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8059041500091553}, {'label': 'surprise', 'score': 0.09101062268018723}]"
615,5,excellent concise,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.732017993927002}, {'label': 'joy', 'score': 0.20262032747268677}]"
616,1,cannot cancel.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7966185212135315}, {'label': 'neutral', 'score': 0.16520150005817413}]"
617,1,i can't even sign up for an account. keeps giving can't register due to recaptcha stuff. uif is bad.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.882931649684906}, {'label': 'anger', 'score': 0.06645914167165756}]"
618,1,a great way for our city to waste more of our time & money! case was created & closed with no resolution.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.47712600231170654}, {'label': 'surprise', 'score': 0.1837160587310791}]"
619,5,three brake issue is close,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4538268446922302}, {'label': 'surprise', 'score': 0.2936554551124573}]"
620,5,it works every time. get involved in your community and make a difference.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6415559649467468}, {'label': 'joy', 'score': 0.2189781218767166}]"
621,4,only thing is i don't want a yone to see my name,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.4486556053161621}, {'label': 'sadness', 'score': 0.41913947463035583}]"
622,5,"if you want to keep your community clean then use this app regularly. make your representative official work for you, if they don't then fired them on the next election.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8454810976982117}, {'label': 'anger', 'score': 0.10842492431402206}]"
623,5,fast response to complaints!!! complaints escalated to the right agency for resolution!!! so far so good!!!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.3743414282798767}, {'label': 'joy', 'score': 0.2942233979701996}]"
624,5,the app gives me a feeling that i have some control over issues in my neighborhood and i don't have to be the a-hole neighbor to get any of it done plus i have seen neighborhood issues actually get fixed due to this app so i give it 10 stars if i could.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8210118412971497}, {'label': 'neutral', 'score': 0.13691642880439758}]"
625,3,ok but clunky.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6151852607727051}, {'label': 'neutral', 'score': 0.2034059315919876}]"
626,5,i reported some potholes at a intersection and recieved a quick response. they informed me that they reported it to the appropriate department and i'm waiting to see if they will fill them .. love the app because it is easy to use,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.43505290150642395}, {'label': 'neutral', 'score': 0.25058063864707947}]"
627,1,don't work,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8805651664733887}, {'label': 'neutral', 'score': 0.06993883848190308}]"
628,4,easy to use and very informative,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6841052770614624}, {'label': 'neutral', 'score': 0.2845357656478882}]"
629,4,"it's a decent app, kinda surprised. nice to not have to wait on hold for a person, just take a picture, sum up the issue, and go on with life.",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.9785370826721191}, {'label': 'joy', 'score': 0.007821333594620228}]"
630,5,local agencies are very responsive. it's great to see results and it's easy reporting issues with photos.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7940154671669006}, {'label': 'neutral', 'score': 0.16843032836914062}]"
631,1,"town responded that it's fixed, and it's clearly not. no way to even see prior submissions and/or respond or comment.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6818031072616577}, {'label': 'sadness', 'score': 0.2150687575340271}]"
632,5,everything that was posted using this app was taken cared of,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9348955154418945}, {'label': 'anger', 'score': 0.022436004132032394}]"
633,5,love this app. could use a few fixes tho,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7763965725898743}, {'label': 'neutral', 'score': 0.1062806025147438}]"
634,5,"excellent, my city does read and respond to requests raised via this app. very convenient to post either with a registered profile or anonymous. the email alerts to post threads are very helpful.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7787727117538452}, {'label': 'neutral', 'score': 0.18579569458961487}]"
635,5,great app wish it ran a lil smoother tho.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6468566060066223}, {'label': 'neutral', 'score': 0.1454675942659378}]"
636,5,"just an absolutely awesome app and i always keep this on my phone ,.. its easy to use and they actually fix the problem ,.. awesome guys and thabk you so very much for such an awesome and easy to use app. ,.. :) :) ,..",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7801488041877747}, {'label': 'surprise', 'score': 0.16414520144462585}]"
637,4,great way to report issues and keep a history of issues reported!,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6743106842041016}, {'label': 'joy', 'score': 0.19543857872486115}]"
638,1,good for lonely people who snitch all the time for lack of anything else.,SeeClickFix,Google,"[{'label': 'disgust', 'score': 0.5735310912132263}, {'label': 'neutral', 'score': 0.20822066068649292}]"
639,4,anytime i have reported an issue it has been resolved quickly,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5739515423774719}, {'label': 'surprise', 'score': 0.22199858725070953}]"
640,1,"app does not work, just gives an error about local storage and help does not explain how to fix on android",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6961143612861633}, {'label': 'sadness', 'score': 0.1687779575586319}]"
641,5,a quick and efficient way to keep the improvement of abilene going in the right direction 👌.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4686116576194763}, {'label': 'joy', 'score': 0.380513995885849}]"
642,1,"was great, not so much after update. quite a few of the previous version's features have disappeared. very unhappy with the app...",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9795705080032349}, {'label': 'surprise', 'score': 0.007359158713370562}]"
643,3,updates have diminish reporting features. before the update app was great for reporting and getting quick status updates. now app does not allow you to report accurately on issues that need to be resolved like clogged storm drains or broken sidewalks and sinkholes in the roadway. request remain open even after they've been resolved for several weeks or no updates at all and tickets remain open without resolution.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6773138046264648}, {'label': 'neutral', 'score': 0.23421388864517212}]"
644,5,easy to use and augments having to use the more cumbersome county website.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9043691158294678}, {'label': 'joy', 'score': 0.025772420689463615}]"
645,1,this app shows the address of the person complaining so that would be an ignorant thing to do especially if you live in abilene texas if you know what i mean.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8964709043502808}, {'label': 'disgust', 'score': 0.04284387454390526}]"
646,5,it gets stuff done,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.782091498374939}, {'label': 'joy', 'score': 0.14459088444709778}]"
647,5,"i love this app, its the best.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9885724782943726}, {'label': 'surprise', 'score': 0.004877850878983736}]"
648,5,excellent program! easy to use,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9679071307182312}, {'label': 'neutral', 'score': 0.014452834613621235}]"
649,3,"the app itself works fine. but when looking at a lot of these review profiles...it looks like a whole bunch of ""karen's and kevins"" who don't have the courage to be a decent human who is sensible and actual good neighbors and talk to your neighbor. as far as illegal dumping and legitimate abandoned cars it works. but what it's actually used for is snitching on people. so if thats you kevin or karen you better make sure its anonymous, or you will have no friends. which you prob dont have anyway.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6859436631202698}, {'label': 'sadness', 'score': 0.15649309754371643}]"
650,5,love that you are able too express issues and not have to wait on hold for long periods of time and still receive back information.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7842956185340881}, {'label': 'joy', 'score': 0.161095529794693}]"
651,5,fantastic app!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9680641889572144}, {'label': 'surprise', 'score': 0.016283905133605003}]"
652,5,easy to use.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7528190016746521}, {'label': 'joy', 'score': 0.1912936568260193}]"
653,5,works great,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5666095018386841}, {'label': 'neutral', 'score': 0.34729036688804626}]"
654,4,fast efficient job!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.32875216007232666}, {'label': 'neutral', 'score': 0.3222777843475342}]"
655,5,great app for reporting potholes and broken stuff around the village,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5558779835700989}, {'label': 'sadness', 'score': 0.2570682168006897}]"
656,5,is eps a good information,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7410168647766113}, {'label': 'surprise', 'score': 0.15358248353004456}]"
657,5,things are being addressed in a timely manner. there is so much illegal dumping in national city. i'm glad the city is acting to clean things up.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9799075126647949}, {'label': 'sadness', 'score': 0.007364474702626467}]"
658,3,it seems to be a less functional version of the website at the moment. it's handy to have the app for quick reporting but i don't see a way to close my open requests that were opened previously using the website. i am logged in as a registered user but i just had to leave the app to close one of my requests. is this functionality in the works?,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.44752562046051025}, {'label': 'surprise', 'score': 0.3313015103340149}]"
659,5,had a broken trash can. i told the city about it on this app. had a new one within 6 days. thank you bay city!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.6651928424835205}, {'label': 'sadness', 'score': 0.11764734983444214}]"
660,5,i was surprised at how easy this was to use. i got a response within a day acknowledging my request.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.9847859740257263}, {'label': 'neutral', 'score': 0.0045743961818516254}]"
661,1,can not access . report dumping menu .,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8557352423667908}, {'label': 'anger', 'score': 0.05565812066197395}]"
